Date,Open,High,Low,Close,Adj Close,Volume,ticker
2023-02-04,1.3e-05,1.6e-05,1.3e-05,1.5e-05,1.5e-05,1728233566,SHIB-USD
2023-02-05,1.5e-05,1.5e-05,1.4e-05,1.4e-05,1.4e-05,963577448,SHIB-USD
2023-02-06,1.4e-05,1.5e-05,1.4e-05,1.4e-05,1.4e-05,583628395,SHIB-USD
2023-02-07,1.4e-05,1.4e-05,1.4e-05,1.4e-05,1.4e-05,491430776,SHIB-USD
2023-02-08,1.4e-05,1.4e-05,1.4e-05,1.4e-05,1.4e-05,377501863,SHIB-USD
2023-02-09,1.4e-05,1.4e-05,1.2e-05,1.2e-05,1.2e-05,504958773,SHIB-USD
2023-02-10,1.2e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,496921255,SHIB-USD
2023-02-11,1.3e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,322458630,SHIB-USD
2023-02-12,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,342923413,SHIB-USD
2023-02-13,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,352766094,SHIB-USD
2023-02-14,1.2e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,320847282,SHIB-USD
2023-02-15,1.3e-05,1.4e-05,1.3e-05,1.4e-05,1.4e-05,445480035,SHIB-USD
2023-02-16,1.4e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,592035511,SHIB-USD
2023-02-17,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,351891009,SHIB-USD
2023-02-18,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,241875734,SHIB-USD
2023-02-19,1.3e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,469758008,SHIB-USD
2023-02-20,1.3e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,327213805,SHIB-USD
2023-02-21,1.3e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,344708123,SHIB-USD
2023-02-22,1.3e-05,1.3e-05,1.3e-05,1.3e-05,1.3e-05,281815699,SHIB-USD
2023-02-23,1.3e-05,1.4e-05,1.3e-05,1.3e-05,1.3e-05,427737260,SHIB-USD
2023-02-24,1.3e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,289053507,SHIB-USD
2023-02-25,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,201956713,SHIB-USD
2023-02-26,1.2e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,211029859,SHIB-USD
2023-02-27,1.3e-05,1.3e-05,1.2e-05,1.3e-05,1.3e-05,198295872,SHIB-USD
2023-02-28,1.3e-05,1.3e-05,1.2e-05,1.2e-05,1.2e-05,167806416,SHIB-USD
2023-03-01,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,160464888,SHIB-USD
2023-03-02,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,200047918,SHIB-USD
2023-03-03,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,278913476,SHIB-USD
2023-03-04,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,158258659,SHIB-USD
2023-03-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,129312076,SHIB-USD
2023-03-06,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,145395069,SHIB-USD
2023-03-07,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,234316370,SHIB-USD
2023-03-08,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,412101203,SHIB-USD
2023-03-09,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,403438209,SHIB-USD
2023-03-10,1e-05,1e-05,1e-05,1e-05,1e-05,388815185,SHIB-USD
2023-03-11,1e-05,1.1e-05,1e-05,1e-05,1e-05,269478872,SHIB-USD
2023-03-12,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,234753565,SHIB-USD
2023-03-13,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,415429998,SHIB-USD
2023-03-14,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,506680613,SHIB-USD
2023-03-15,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,393550124,SHIB-USD
2023-03-16,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,247405898,SHIB-USD
2023-03-17,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,293202507,SHIB-USD
2023-03-18,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,339199096,SHIB-USD
2023-03-19,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,239000769,SHIB-USD
2023-03-20,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,287671250,SHIB-USD
2023-03-21,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,324462055,SHIB-USD
2023-03-22,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,343049882,SHIB-USD
2023-03-23,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,213909769,SHIB-USD
2023-03-24,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,200122400,SHIB-USD
2023-03-25,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,138048874,SHIB-USD
2023-03-26,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,124786850,SHIB-USD
2023-03-27,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,273074663,SHIB-USD
2023-03-28,1e-05,1e-05,1e-05,1e-05,1e-05,148367923,SHIB-USD
2023-03-29,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,204105010,SHIB-USD
2023-03-30,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,188694559,SHIB-USD
2023-03-31,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,174101732,SHIB-USD
2023-04-01,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,369171835,SHIB-USD
2023-04-02,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,254661991,SHIB-USD
2023-04-03,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,494870868,SHIB-USD
2023-04-04,1.1e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,367245172,SHIB-USD
2023-04-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,235709799,SHIB-USD
2023-04-06,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,207144387,SHIB-USD
2023-04-07,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,126884635,SHIB-USD
2023-04-08,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,119278323,SHIB-USD
2023-04-09,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,125019373,SHIB-USD
2023-04-10,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,143685939,SHIB-USD
2023-04-11,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,164670494,SHIB-USD
2023-04-12,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,167850193,SHIB-USD
2023-04-13,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,171023013,SHIB-USD
2023-04-14,1.1e-05,1.1e-05,1.1e-05,1.1e-05,1.1e-05,305858265,SHIB-USD
2023-04-15,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,231104645,SHIB-USD
2023-04-16,1.2e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,328660336,SHIB-USD
2023-04-17,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,325289622,SHIB-USD
2023-04-18,1.1e-05,1.2e-05,1.1e-05,1.2e-05,1.2e-05,212355294,SHIB-USD
2023-04-19,1.2e-05,1.2e-05,1.1e-05,1.1e-05,1.1e-05,311293493,SHIB-USD
2023-04-20,1.1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,244536626,SHIB-USD
2023-04-21,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,200055456,SHIB-USD
2023-04-22,1e-05,1e-05,1e-05,1e-05,1e-05,115556606,SHIB-USD
2023-04-23,1e-05,1e-05,1e-05,1e-05,1e-05,114408560,SHIB-USD
2023-04-24,1e-05,1e-05,1e-05,1e-05,1e-05,133581849,SHIB-USD
2023-04-25,1e-05,1e-05,1e-05,1e-05,1e-05,125929762,SHIB-USD
2023-04-26,1e-05,1.1e-05,1e-05,1e-05,1e-05,201161823,SHIB-USD
2023-04-27,1e-05,1e-05,1e-05,1e-05,1e-05,119083330,SHIB-USD
2023-04-28,1e-05,1e-05,1e-05,1e-05,1e-05,81673359,SHIB-USD
2023-04-29,1e-05,1e-05,1e-05,1e-05,1e-05,70975569,SHIB-USD
2023-04-30,1e-05,1e-05,1e-05,1e-05,1e-05,86965366,SHIB-USD
2023-05-01,1e-05,1e-05,1e-05,1e-05,1e-05,132257569,SHIB-USD
2023-05-02,1e-05,1e-05,1e-05,1e-05,1e-05,96912219,SHIB-USD
2023-05-03,1e-05,1e-05,1e-05,1e-05,1e-05,107686169,SHIB-USD
2023-05-04,1e-05,1e-05,1e-05,1e-05,1e-05,87126737,SHIB-USD
2023-05-05,1e-05,1e-05,1e-05,1e-05,1e-05,136928125,SHIB-USD
2023-05-06,1e-05,1e-05,9e-06,9e-06,9e-06,177152461,SHIB-USD
2023-05-07,9e-06,1e-05,9e-06,9e-06,9e-06,94172823,SHIB-USD
2023-05-08,9e-06,9e-06,9e-06,9e-06,9e-06,214449628,SHIB-USD
2023-05-09,9e-06,9e-06,9e-06,9e-06,9e-06,125827100,SHIB-USD
2023-05-10,9e-06,9e-06,9e-06,9e-06,9e-06,155909206,SHIB-USD
2023-05-11,9e-06,9e-06,9e-06,9e-06,9e-06,115690524,SHIB-USD
2023-05-12,9e-06,9e-06,9e-06,9e-06,9e-06,134528811,SHIB-USD
2023-05-13,9e-06,9e-06,9e-06,9e-06,9e-06,86060624,SHIB-USD
2023-05-14,9e-06,9e-06,9e-06,9e-06,9e-06,79040227,SHIB-USD
2023-05-15,9e-06,9e-06,9e-06,9e-06,9e-06,98629072,SHIB-USD
2023-05-16,9e-06,9e-06,9e-06,9e-06,9e-06,90714867,SHIB-USD
2023-05-17,9e-06,9e-06,9e-06,9e-06,9e-06,107255997,SHIB-USD
2023-05-18,9e-06,9e-06,9e-06,9e-06,9e-06,105248286,SHIB-USD
2023-05-19,9e-06,9e-06,9e-06,9e-06,9e-06,65570743,SHIB-USD
2023-05-20,9e-06,9e-06,9e-06,9e-06,9e-06,54364646,SHIB-USD
2023-05-21,9e-06,9e-06,9e-06,9e-06,9e-06,66426258,SHIB-USD
2023-05-22,9e-06,9e-06,8e-06,9e-06,9e-06,154480762,SHIB-USD
2023-05-23,9e-06,9e-06,9e-06,9e-06,9e-06,122455436,SHIB-USD
2023-05-24,9e-06,9e-06,8e-06,9e-06,9e-06,103506571,SHIB-USD
2023-05-25,9e-06,9e-06,8e-06,9e-06,9e-06,103494926,SHIB-USD
2023-05-26,9e-06,9e-06,8e-06,9e-06,9e-06,85128803,SHIB-USD
2023-05-27,9e-06,9e-06,9e-06,9e-06,9e-06,52808409,SHIB-USD
2023-05-28,9e-06,9e-06,9e-06,9e-06,9e-06,106827214,SHIB-USD
2023-05-29,9e-06,9e-06,9e-06,9e-06,9e-06,75977045,SHIB-USD
2023-05-30,9e-06,9e-06,9e-06,9e-06,9e-06,77925391,SHIB-USD
2023-05-31,9e-06,9e-06,8e-06,9e-06,9e-06,94850063,SHIB-USD
2023-06-01,9e-06,9e-06,8e-06,8e-06,8e-06,91129313,SHIB-USD
2023-06-02,8e-06,9e-06,8e-06,9e-06,9e-06,103959017,SHIB-USD
2023-06-03,9e-06,9e-06,9e-06,9e-06,9e-06,60013899,SHIB-USD
2023-06-04,9e-06,9e-06,9e-06,9e-06,9e-06,61987040,SHIB-USD
2023-06-05,9e-06,9e-06,8e-06,8e-06,8e-06,157539024,SHIB-USD
2023-06-06,8e-06,8e-06,8e-06,8e-06,8e-06,102888830,SHIB-USD
2023-06-07,8e-06,8e-06,8e-06,8e-06,8e-06,99119895,SHIB-USD
2023-06-08,8e-06,8e-06,8e-06,8e-06,8e-06,69733322,SHIB-USD
2023-06-09,8e-06,8e-06,8e-06,8e-06,8e-06,78014639,SHIB-USD
2023-06-10,8e-06,8e-06,6e-06,7e-06,7e-06,402522019,SHIB-USD
2023-06-11,7e-06,7e-06,7e-06,7e-06,7e-06,111177162,SHIB-USD
2023-06-12,7e-06,7e-06,6e-06,7e-06,7e-06,100135834,SHIB-USD
2023-06-13,7e-06,7e-06,7e-06,7e-06,7e-06,91647736,SHIB-USD
2023-06-14,7e-06,7e-06,6e-06,7e-06,7e-06,88041050,SHIB-USD
2023-06-15,7e-06,7e-06,7e-06,7e-06,7e-06,67879051,SHIB-USD
2023-06-16,7e-06,7e-06,7e-06,7e-06,7e-06,61620712,SHIB-USD
2023-06-17,7e-06,7e-06,7e-06,7e-06,7e-06,58866440,SHIB-USD
2023-06-18,7e-06,8e-06,7e-06,7e-06,7e-06,196381639,SHIB-USD
2023-06-19,7e-06,7e-06,7e-06,7e-06,7e-06,102490690,SHIB-USD
2023-06-20,7e-06,7e-06,7e-06,7e-06,7e-06,98126114,SHIB-USD
2023-06-21,7e-06,8e-06,7e-06,8e-06,8e-06,150062421,SHIB-USD
2023-06-22,8e-06,8e-06,8e-06,8e-06,8e-06,365516265,SHIB-USD
2023-06-23,8e-06,8e-06,8e-06,8e-06,8e-06,164734023,SHIB-USD
2023-06-24,8e-06,8e-06,8e-06,8e-06,8e-06,118080758,SHIB-USD
2023-06-25,8e-06,8e-06,8e-06,8e-06,8e-06,98980264,SHIB-USD
2023-06-26,8e-06,8e-06,7e-06,8e-06,8e-06,119079928,SHIB-USD
2023-06-27,8e-06,8e-06,8e-06,8e-06,8e-06,87322119,SHIB-USD
2023-06-28,8e-06,8e-06,7e-06,7e-06,7e-06,113583481,SHIB-USD
2023-06-29,7e-06,7e-06,7e-06,7e-06,7e-06,84527122,SHIB-USD
2023-06-30,7e-06,8e-06,7e-06,8e-06,8e-06,182250101,SHIB-USD
2023-07-01,8e-06,8e-06,8e-06,8e-06,8e-06,122321496,SHIB-USD
2023-07-02,8e-06,8e-06,7e-06,8e-06,8e-06,106147118,SHIB-USD
2023-07-03,8e-06,8e-06,8e-06,8e-06,8e-06,109637206,SHIB-USD
2023-07-04,8e-06,8e-06,8e-06,8e-06,8e-06,129065663,SHIB-USD
2023-07-05,8e-06,8e-06,7e-06,7e-06,7e-06,126328675,SHIB-USD
2023-07-06,7e-06,8e-06,7e-06,7e-06,7e-06,127019785,SHIB-USD
2023-07-07,7e-06,7e-06,7e-06,7e-06,7e-06,89254290,SHIB-USD
2023-07-08,7e-06,8e-06,7e-06,8e-06,8e-06,105297234,SHIB-USD
2023-07-09,8e-06,8e-06,8e-06,8e-06,8e-06,133918215,SHIB-USD
2023-07-10,8e-06,8e-06,7e-06,8e-06,8e-06,108325141,SHIB-USD
2023-07-11,8e-06,8e-06,7e-06,8e-06,8e-06,71224547,SHIB-USD
2023-07-12,8e-06,8e-06,7e-06,8e-06,8e-06,74190582,SHIB-USD
2023-07-13,8e-06,8e-06,7e-06,8e-06,8e-06,190705228,SHIB-USD
2023-07-14,8e-06,8e-06,8e-06,8e-06,8e-06,255158532,SHIB-USD
2023-07-15,8e-06,8e-06,8e-06,8e-06,8e-06,223007165,SHIB-USD
2023-07-16,8e-06,8e-06,8e-06,8e-06,8e-06,101419546,SHIB-USD
2023-07-17,8e-06,8e-06,8e-06,8e-06,8e-06,113742788,SHIB-USD
2023-07-18,8e-06,8e-06,8e-06,8e-06,8e-06,82346647,SHIB-USD
2023-07-19,8e-06,8e-06,8e-06,8e-06,8e-06,91008468,SHIB-USD
2023-07-20,8e-06,8e-06,8e-06,8e-06,8e-06,103887303,SHIB-USD
2023-07-21,8e-06,8e-06,8e-06,8e-06,8e-06,100942347,SHIB-USD
2023-07-22,8e-06,8e-06,8e-06,8e-06,8e-06,75424113,SHIB-USD
2023-07-23,8e-06,8e-06,8e-06,8e-06,8e-06,59571788,SHIB-USD
2023-07-24,8e-06,8e-06,8e-06,8e-06,8e-06,141237810,SHIB-USD
2023-07-25,8e-06,8e-06,8e-06,8e-06,8e-06,139018641,SHIB-USD
2023-07-26,8e-06,8e-06,8e-06,8e-06,8e-06,100984129,SHIB-USD
2023-07-27,8e-06,8e-06,8e-06,8e-06,8e-06,63203569,SHIB-USD
2023-07-28,8e-06,8e-06,8e-06,8e-06,8e-06,217134978,SHIB-USD
2023-07-29,8e-06,9e-06,8e-06,9e-06,9e-06,183879546,SHIB-USD
2023-07-30,9e-06,9e-06,8e-06,8e-06,8e-06,196426981,SHIB-USD
2023-07-31,8e-06,9e-06,8e-06,8e-06,8e-06,159425708,SHIB-USD
2023-08-01,8e-06,8e-06,8e-06,8e-06,8e-06,129657477,SHIB-USD
2023-08-02,8e-06,8e-06,8e-06,8e-06,8e-06,114045472,SHIB-USD
2023-08-03,8e-06,8e-06,8e-06,8e-06,8e-06,139049664,SHIB-USD
2023-08-04,8e-06,9e-06,8e-06,9e-06,9e-06,235650075,SHIB-USD
2023-08-05,9e-06,1e-05,9e-06,1e-05,1e-05,875201350,SHIB-USD
2023-08-06,1e-05,1e-05,9e-06,9e-06,9e-06,395379563,SHIB-USD
2023-08-07,9e-06,9e-06,9e-06,9e-06,9e-06,264001961,SHIB-USD
2023-08-08,9e-06,1e-05,9e-06,1e-05,1e-05,328117164,SHIB-USD
2023-08-09,1e-05,1e-05,9e-06,1e-05,1e-05,365838102,SHIB-USD
2023-08-10,1e-05,1e-05,1e-05,1e-05,1e-05,315120736,SHIB-USD
2023-08-11,1e-05,1.1e-05,1e-05,1e-05,1e-05,372447515,SHIB-USD
2023-08-12,1e-05,1.1e-05,1e-05,1.1e-05,1.1e-05,648834877,SHIB-USD
2023-08-13,1.1e-05,1.1e-05,1e-05,1e-05,1e-05,349928304,SHIB-USD
2023-08-14,1e-05,1.1e-05,1e-05,1e-05,1e-05,377239263,SHIB-USD
2023-08-15,1e-05,1.1e-05,1e-05,1e-05,1e-05,431101243,SHIB-USD
2023-08-16,1e-05,1e-05,9e-06,9e-06,9e-06,392364804,SHIB-USD
2023-08-17,9e-06,9e-06,8e-06,8e-06,8e-06,494672123,SHIB-USD
2023-08-18,8e-06,9e-06,8e-06,9e-06,9e-06,328219902,SHIB-USD
2023-08-19,9e-06,9e-06,8e-06,8e-06,8e-06,175389528,SHIB-USD
2023-08-20,8e-06,8e-06,8e-06,8e-06,8e-06,148506656,SHIB-USD
2023-08-21,8e-06,8e-06,8e-06,8e-06,8e-06,182113256,SHIB-USD
2023-08-22,8e-06,8e-06,8e-06,8e-06,8e-06,168923810,SHIB-USD
2023-08-23,8e-06,9e-06,8e-06,8e-06,8e-06,217024001,SHIB-USD
2023-08-24,8e-06,8e-06,8e-06,8e-06,8e-06,131422960,SHIB-USD
2023-08-25,8e-06,8e-06,8e-06,8e-06,8e-06,139371203,SHIB-USD
2023-08-26,8e-06,8e-06,8e-06,8e-06,8e-06,88453771,SHIB-USD
2023-08-27,8e-06,8e-06,8e-06,8e-06,8e-06,81351579,SHIB-USD
2023-08-28,8e-06,8e-06,8e-06,8e-06,8e-06,128284967,SHIB-USD
2023-08-29,8e-06,8e-06,8e-06,8e-06,8e-06,169043538,SHIB-USD
2023-08-30,8e-06,8e-06,8e-06,8e-06,8e-06,120300970,SHIB-USD
2023-08-31,8e-06,8e-06,8e-06,8e-06,8e-06,120947458,SHIB-USD
2023-09-01,8e-06,8e-06,8e-06,8e-06,8e-06,103722724,SHIB-USD
2023-09-02,8e-06,8e-06,8e-06,8e-06,8e-06,79253487,SHIB-USD
2023-09-03,8e-06,8e-06,8e-06,8e-06,8e-06,81621974,SHIB-USD
2023-09-04,8e-06,8e-06,7e-06,7e-06,7e-06,100560645,SHIB-USD
2023-09-05,7e-06,8e-06,7e-06,8e-06,8e-06,88484803,SHIB-USD
2023-09-06,8e-06,8e-06,8e-06,8e-06,8e-06,102388760,SHIB-USD
2023-09-07,8e-06,8e-06,8e-06,8e-06,8e-06,93343656,SHIB-USD
2023-09-08,8e-06,8e-06,8e-06,8e-06,8e-06,71679178,SHIB-USD
2023-09-09,8e-06,8e-06,8e-06,8e-06,8e-06,51836906,SHIB-USD
2023-09-10,8e-06,8e-06,7e-06,7e-06,7e-06,91324810,SHIB-USD
2023-09-11,7e-06,7e-06,7e-06,7e-06,7e-06,121420772,SHIB-USD
2023-09-12,7e-06,7e-06,7e-06,7e-06,7e-06,95261240,SHIB-USD
2023-09-13,7e-06,7e-06,7e-06,7e-06,7e-06,78812790,SHIB-USD
2023-09-14,7e-06,7e-06,7e-06,7e-06,7e-06,75774523,SHIB-USD
2023-09-15,7e-06,7e-06,7e-06,7e-06,7e-06,69764122,SHIB-USD
2023-09-16,7e-06,8e-06,7e-06,7e-06,7e-06,65775612,SHIB-USD
2023-09-17,7e-06,7e-06,7e-06,7e-06,7e-06,70966087,SHIB-USD
2023-09-18,7e-06,7e-06,7e-06,7e-06,7e-06,83713551,SHIB-USD
2023-09-19,7e-06,7e-06,7e-06,7e-06,7e-06,74731362,SHIB-USD
2023-09-20,7e-06,7e-06,7e-06,7e-06,7e-06,90351669,SHIB-USD
2023-09-21,7e-06,8e-06,7e-06,7e-06,7e-06,95711310,SHIB-USD
2023-09-22,7e-06,7e-06,7e-06,7e-06,7e-06,69112892,SHIB-USD
2023-09-23,7e-06,8e-06,7e-06,8e-06,8e-06,133763229,SHIB-USD
2023-09-24,8e-06,8e-06,7e-06,7e-06,7e-06,91681495,SHIB-USD
2023-09-25,7e-06,7e-06,7e-06,7e-06,7e-06,74956820,SHIB-USD
2023-09-26,7e-06,7e-06,7e-06,7e-06,7e-06,62252388,SHIB-USD
2023-09-27,7e-06,7e-06,7e-06,7e-06,7e-06,79818891,SHIB-USD
2023-09-28,7e-06,7e-06,7e-06,7e-06,7e-06,70874096,SHIB-USD
2023-09-29,7e-06,7e-06,7e-06,7e-06,7e-06,85364141,SHIB-USD
2023-09-30,7e-06,7e-06,7e-06,7e-06,7e-06,65748769,SHIB-USD
2023-10-01,7e-06,8e-06,7e-06,8e-06,8e-06,88431124,SHIB-USD
2023-10-02,8e-06,8e-06,7e-06,7e-06,7e-06,123294741,SHIB-USD
2023-10-03,7e-06,7e-06,7e-06,7e-06,7e-06,75878469,SHIB-USD
2023-10-04,7e-06,7e-06,7e-06,7e-06,7e-06,84374231,SHIB-USD
2023-10-05,7e-06,7e-06,7e-06,7e-06,7e-06,62700710,SHIB-USD
2023-10-06,7e-06,7e-06,7e-06,7e-06,7e-06,63282138,SHIB-USD
2023-10-07,7e-06,7e-06,7e-06,7e-06,7e-06,47618660,SHIB-USD
2023-10-08,7e-06,7e-06,7e-06,7e-06,7e-06,54891353,SHIB-USD
2023-10-09,7e-06,7e-06,7e-06,7e-06,7e-06,115006539,SHIB-USD
2023-10-10,7e-06,7e-06,7e-06,7e-06,7e-06,67206129,SHIB-USD
2023-10-11,7e-06,7e-06,7e-06,7e-06,7e-06,80925709,SHIB-USD
2023-10-12,7e-06,7e-06,7e-06,7e-06,7e-06,73629138,SHIB-USD
2023-10-13,7e-06,7e-06,7e-06,7e-06,7e-06,63941588,SHIB-USD
2023-10-14,7e-06,7e-06,7e-06,7e-06,7e-06,76832228,SHIB-USD
2023-10-15,7e-06,7e-06,7e-06,7e-06,7e-06,68571441,SHIB-USD
2023-10-16,7e-06,7e-06,7e-06,7e-06,7e-06,131306194,SHIB-USD
2023-10-17,7e-06,7e-06,7e-06,7e-06,7e-06,87376462,SHIB-USD
2023-10-18,7e-06,7e-06,7e-06,7e-06,7e-06,80785804,SHIB-USD
2023-10-19,7e-06,7e-06,7e-06,7e-06,7e-06,89059411,SHIB-USD
2023-10-20,7e-06,7e-06,7e-06,7e-06,7e-06,99168668,SHIB-USD
2023-10-21,7e-06,7e-06,7e-06,7e-06,7e-06,90450304,SHIB-USD
2023-10-22,7e-06,7e-06,7e-06,7e-06,7e-06,84555508,SHIB-USD
2023-10-23,7e-06,7e-06,7e-06,7e-06,7e-06,202650582,SHIB-USD
2023-10-24,7e-06,8e-06,7e-06,7e-06,7e-06,262985582,SHIB-USD
2023-10-25,7e-06,8e-06,7e-06,8e-06,8e-06,249525733,SHIB-USD
2023-10-26,8e-06,8e-06,8e-06,8e-06,8e-06,324401717,SHIB-USD
2023-10-27,8e-06,8e-06,8e-06,8e-06,8e-06,146966525,SHIB-USD
2023-10-28,8e-06,8e-06,8e-06,8e-06,8e-06,112779399,SHIB-USD
2023-10-29,8e-06,8e-06,8e-06,8e-06,8e-06,136162558,SHIB-USD
2023-10-30,8e-06,8e-06,8e-06,8e-06,8e-06,117356801,SHIB-USD
2023-10-31,8e-06,8e-06,8e-06,8e-06,8e-06,163684806,SHIB-USD
2023-11-01,8e-06,8e-06,8e-06,8e-06,8e-06,147598308,SHIB-USD
2023-11-02,8e-06,8e-06,8e-06,8e-06,8e-06,166079592,SHIB-USD
2023-11-03,8e-06,8e-06,8e-06,8e-06,8e-06,110561656,SHIB-USD
2023-11-04,8e-06,8e-06,8e-06,8e-06,8e-06,95881761,SHIB-USD
2023-11-05,8e-06,8e-06,8e-06,8e-06,8e-06,195173578,SHIB-USD
2023-11-06,8e-06,9e-06,8e-06,8e-06,8e-06,194155274,SHIB-USD
2023-11-07,8e-06,8e-06,8e-06,8e-06,8e-06,198143240,SHIB-USD
2023-11-08,8e-06,8e-06,8e-06,8e-06,8e-06,128770116,SHIB-USD
2023-11-09,8e-06,9e-06,8e-06,8e-06,8e-06,302471582,SHIB-USD
2023-11-10,8e-06,9e-06,8e-06,9e-06,9e-06,224445814,SHIB-USD
2023-11-11,9e-06,1e-05,8e-06,9e-06,9e-06,556029608,SHIB-USD
2023-11-12,9e-06,9e-06,9e-06,9e-06,9e-06,198233991,SHIB-USD
2023-11-13,9e-06,9e-06,9e-06,9e-06,9e-06,220175066,SHIB-USD
2023-11-14,9e-06,9e-06,8e-06,8e-06,8e-06,196125318,SHIB-USD
2023-11-15,8e-06,9e-06,8e-06,9e-06,9e-06,163220870,SHIB-USD
2023-11-16,9e-06,9e-06,8e-06,8e-06,8e-06,274537075,SHIB-USD
2023-11-17,8e-06,9e-06,8e-06,9e-06,9e-06,270891490,SHIB-USD
2023-11-18,9e-06,9e-06,8e-06,9e-06,9e-06,164485592,SHIB-USD
2023-11-19,9e-06,9e-06,8e-06,9e-06,9e-06,114369523,SHIB-USD
2023-11-20,9e-06,9e-06,8e-06,8e-06,8e-06,144188907,SHIB-USD
2023-11-21,8e-06,9e-06,8e-06,8e-06,8e-06,193901019,SHIB-USD
2023-11-22,8e-06,8e-06,8e-06,8e-06,8e-06,141391880,SHIB-USD
2023-11-23,8e-06,8e-06,8e-06,8e-06,8e-06,92316794,SHIB-USD
2023-11-24,8e-06,8e-06,8e-06,8e-06,8e-06,125322553,SHIB-USD
2023-11-25,8e-06,9e-06,8e-06,8e-06,8e-06,112867264,SHIB-USD
2023-11-26,8e-06,8e-06,8e-06,8e-06,8e-06,121391442,SHIB-USD
2023-11-27,8e-06,9e-06,8e-06,8e-06,8e-06,210584943,SHIB-USD
2023-11-28,8e-06,8e-06,8e-06,8e-06,8e-06,131385081,SHIB-USD
2023-11-29,8e-06,8e-06,8e-06,8e-06,8e-06,119348745,SHIB-USD
2023-11-30,8e-06,8e-06,8e-06,8e-06,8e-06,299420211,SHIB-USD
2023-12-01,8e-06,8e-06,8e-06,8e-06,8e-06,112451792,SHIB-USD
